user_id,channel,country,cohort_month,clicked,installed,completed_onboarding,started_trial,converted_to_paid
1726,Google,UK,2024-03,1,0,0,0,0
1727,Facebook,US,2024-03,0,0,0,0,0
1728,Organic,DE,2024-04,0,0,0,0,0
1729,TikTok,US,2024-03,1,1,1,0,0
1730,Facebook,US,2024-01,0,0,0,0,0
1731,Google,DE,2024-04,1,1,1,1,0
1732,Facebook,US,2024-04,1,0,0,0,0
1733,Facebook,US,2024-02,0,0,0,0,0
1734,Facebook,UK,2024-04,1,0,0,0,0
1735,Google,UK,2024-03,1,0,0,0,0
1736,Organic,DE,2024-02,1,0,0,0,0
1737,Facebook,DE,2024-02,1,1,1,0,0
1738,Google,DE,2024-03,0,0,0,0,0
1739,Facebook,DE,2024-01,0,0,0,0,0
1740,Facebook,US,2024-01,1,1,1,0,0
1741,TikTok,US,2024-01,0,0,0,0,0
1742,TikTok,UK,2024-02,0,0,0,0,0
1743,TikTok,US,2024-02,0,0,0,0,0
1744,Google,Other,2024-03,1,0,0,0,0
1745,Facebook,UA,2024-02,0,0,0,0,0
1746,Facebook,US,2024-04,1,0,0,0,0
1747,Google,US,2024-02,0,0,0,0,0
1748,Google,US,2024-02,0,0,0,0,0
1749,TikTok,US,2024-01,1,0,0,0,0
1750,Google,US,2024-02,1,0,0,0,0
1751,Facebook,UK,2024-01,0,0,0,0,0
1752,Google,Other,2024-03,0,0,0,0,0
1753,Google,DE,2024-04,0,0,0,0,0
1754,Google,US,2024-01,1,0,0,0,0
1755,Organic,US,2024-02,0,0,0,0,0
1756,TikTok,UK,2024-01,0,0,0,0,0
1757,Organic,UA,2024-04,1,0,0,0,0
1758,Facebook,UA,2024-04,0,0,0,0,0
1759,Google,Other,2024-01,0,0,0,0,0
1760,Facebook,UK,2024-02,1,1,1,1,0
1761,Facebook,DE,2024-04,1,0,0,0,0
1762,TikTok,US,2024-02,1,0,0,0,0
1763,Google,UK,2024-03,0,0,0,0,0
1764,Facebook,US,2024-02,1,0,0,0,0
1765,Google,UK,2024-03,1,0,0,0,0
1766,Google,DE,2024-04,0,0,0,0,0
1767,TikTok,US,2024-04,1,0,0,0,0
1768,Facebook,US,2024-04,0,0,0,0,0
1769,Facebook,US,2024-02,1,1,1,1,1
1770,Facebook,US,2024-02,1,0,0,0,0
1771,Facebook,US,2024-02,1,0,0,0,0
1772,TikTok,US,2024-04,0,0,0,0,0
1773,Organic,US,2024-03,1,0,0,0,0
1774,Organic,US,2024-02,0,0,0,0,0
1775,TikTok,Other,2024-01,1,0,0,0,0
1776,Google,US,2024-03,1,1,0,0,0
1777,TikTok,US,2024-04,0,0,0,0,0
1778,Facebook,UK,2024-03,0,0,0,0,0
1779,Google,Other,2024-01,1,1,1,0,0
1780,TikTok,DE,2024-01,0,0,0,0,0
1781,Google,US,2024-02,1,0,0,0,0
1782,Organic,UK,2024-04,0,0,0,0,0
1783,Facebook,DE,2024-04,1,0,0,0,0
1784,Facebook,DE,2024-04,0,0,0,0,0
1785,TikTok,DE,2024-03,0,0,0,0,0
1786,Organic,Other,2024-03,1,0,0,0,0
1787,Facebook,Other,2024-03,1,0,0,0,0
1788,Facebook,UK,2024-03,0,0,0,0,0
1789,Google,UK,2024-03,1,1,1,1,0
1790,Facebook,DE,2024-02,0,0,0,0,0
1791,Google,UA,2024-03,1,0,0,0,0
1792,TikTok,US,2024-01,0,0,0,0,0
1793,Facebook,Other,2024-02,0,0,0,0,0
1794,TikTok,US,2024-04,0,0,0,0,0
1795,Google,UK,2024-04,0,0,0,0,0
1796,Google,Other,2024-03,1,1,1,1,0
1797,TikTok,US,2024-01,1,0,0,0,0
1798,Google,UK,2024-04,0,0,0,0,0
1799,Google,US,2024-03,0,0,0,0,0
1800,Google,US,2024-02,1,0,0,0,0
1801,Organic,US,2024-03,0,0,0,0,0
1802,TikTok,US,2024-02,0,0,0,0,0
1803,Facebook,US,2024-02,0,0,0,0,0
1804,Google,Other,2024-04,0,0,0,0,0
1805,Google,Other,2024-01,0,0,0,0,0
1806,TikTok,US,2024-01,1,0,0,0,0
1807,TikTok,DE,2024-01,0,0,0,0,0
1808,Google,US,2024-02,1,0,0,0,0
1809,Google,US,2024-01,0,0,0,0,0
1810,Google,US,2024-01,1,0,0,0,0
1811,TikTok,Other,2024-01,0,0,0,0,0
1812,TikTok,Other,2024-01,1,0,0,0,0
1813,Google,US,2024-02,0,0,0,0,0
1814,Google,US,2024-01,0,0,0,0,0
1815,Google,US,2024-03,1,0,0,0,0
1816,Organic,UK,2024-03,0,0,0,0,0
1817,Google,UK,2024-01,1,1,1,0,0
1818,TikTok,US,2024-03,1,0,0,0,0
1819,Facebook,UA,2024-04,0,0,0,0,0
1820,Facebook,US,2024-04,0,0,0,0,0
1821,Google,Other,2024-01,0,0,0,0,0
1822,Google,DE,2024-04,1,0,0,0,0
1823,Facebook,UK,2024-02,0,0,0,0,0
1824,TikTok,UA,2024-01,1,1,1,1,1
1825,Facebook,UA,2024-02,1,1,0,0,0
1826,Facebook,US,2024-02,0,0,0,0,0
1827,Google,US,2024-03,1,0,0,0,0
1828,Organic,Other,2024-03,0,0,0,0,0
1829,TikTok,US,2024-03,0,0,0,0,0
1830,Google,US,2024-01,1,0,0,0,0
1831,Organic,UK,2024-02,0,0,0,0,0
1832,Facebook,UA,2024-02,0,0,0,0,0
1833,Facebook,UA,2024-02,1,1,0,0,0
1834,TikTok,Other,2024-04,1,1,1,1,0
1835,TikTok,UK,2024-04,0,0,0,0,0
1836,TikTok,US,2024-04,1,0,0,0,0
1837,Google,UK,2024-03,0,0,0,0,0
1838,Google,UA,2024-02,1,0,0,0,0
1839,Organic,US,2024-02,1,0,0,0,0
1840,Google,US,2024-02,0,0,0,0,0
1841,Facebook,US,2024-02,0,0,0,0,0
1842,Facebook,UK,2024-04,1,0,0,0,0
1843,Facebook,Other,2024-02,1,1,0,0,0
1844,Facebook,DE,2024-02,0,0,0,0,0
1845,Organic,Other,2024-04,0,0,0,0,0
1846,Google,US,2024-04,0,0,0,0,0
1847,Google,Other,2024-02,0,0,0,0,0
1848,Google,UA,2024-03,1,1,1,1,1
1849,Organic,US,2024-01,0,0,0,0,0
1850,Facebook,Other,2024-03,1,1,1,0,0
1851,Google,US,2024-01,1,1,1,1,1
1852,TikTok,Other,2024-01,1,0,0,0,0
1853,Organic,Other,2024-03,0,0,0,0,0
1854,TikTok,UA,2024-02,1,1,1,0,0
1855,Organic,UK,2024-03,1,1,0,0,0
1856,Google,US,2024-04,0,0,0,0,0
1857,TikTok,UK,2024-01,0,0,0,0,0
1858,Facebook,US,2024-03,1,0,0,0,0
1859,TikTok,UA,2024-03,0,0,0,0,0
1860,TikTok,UA,2024-01,1,1,1,0,0
1861,TikTok,Other,2024-03,0,0,0,0,0
1862,TikTok,US,2024-03,0,0,0,0,0
1863,Google,UA,2024-03,0,0,0,0,0
1864,Facebook,Other,2024-04,0,0,0,0,0
1865,Organic,UA,2024-03,0,0,0,0,0
1866,Organic,US,2024-04,0,0,0,0,0
1867,Google,US,2024-03,0,0,0,0,0
1868,Google,US,2024-01,0,0,0,0,0
1869,Google,DE,2024-02,0,0,0,0,0
1870,TikTok,DE,2024-01,1,0,0,0,0
1871,TikTok,Other,2024-03,0,0,0,0,0
1872,Google,US,2024-03,1,0,0,0,0
1873,Facebook,US,2024-02,1,0,0,0,0
1874,TikTok,DE,2024-01,0,0,0,0,0
1875,TikTok,UA,2024-02,0,0,0,0,0
1876,Facebook,Other,2024-01,1,1,1,0,0
1877,Facebook,UA,2024-03,1,0,0,0,0
1878,Facebook,UK,2024-04,0,0,0,0,0
1879,Google,DE,2024-04,1,0,0,0,0
1880,Facebook,Other,2024-01,0,0,0,0,0
1881,TikTok,UK,2024-03,0,0,0,0,0
1882,Organic,US,2024-03,0,0,0,0,0
1883,Facebook,US,2024-04,0,0,0,0,0
1884,TikTok,US,2024-03,1,1,1,0,0
1885,Google,DE,2024-01,1,1,1,0,0
1886,Facebook,US,2024-02,1,0,0,0,0
1887,Google,US,2024-03,0,0,0,0,0
1888,Google,US,2024-03,0,0,0,0,0
1889,TikTok,UK,2024-04,0,0,0,0,0
1890,Organic,US,2024-01,0,0,0,0,0
1891,Google,DE,2024-04,0,0,0,0,0
1892,Facebook,US,2024-01,1,0,0,0,0
1893,TikTok,US,2024-04,0,0,0,0,0
1894,Google,UK,2024-04,1,0,0,0,0
1895,Facebook,US,2024-03,1,1,1,1,0
1896,TikTok,US,2024-03,1,0,0,0,0
1897,Facebook,US,2024-01,1,1,1,1,0
1898,Google,Other,2024-01,0,0,0,0,0
1899,Facebook,DE,2024-01,0,0,0,0,0
1900,TikTok,US,2024-01,1,0,0,0,0
1901,Facebook,US,2024-03,1,1,0,0,0
1902,Google,Other,2024-01,0,0,0,0,0
1903,TikTok,DE,2024-04,1,0,0,0,0
1904,Google,UK,2024-02,1,0,0,0,0
1905,TikTok,DE,2024-03,0,0,0,0,0
1906,Google,UA,2024-03,0,0,0,0,0
1907,Organic,UA,2024-02,1,0,0,0,0
1908,Facebook,UK,2024-01,0,0,0,0,0
1909,Google,UK,2024-02,0,0,0,0,0
1910,Google,US,2024-04,0,0,0,0,0
1911,Google,Other,2024-03,1,1,0,0,0
1912,Organic,DE,2024-02,1,0,0,0,0
1913,Organic,US,2024-04,0,0,0,0,0
1914,Facebook,Other,2024-01,0,0,0,0,0
1915,Facebook,Other,2024-03,0,0,0,0,0
1916,TikTok,Other,2024-02,0,0,0,0,0
1917,Organic,Other,2024-03,0,0,0,0,0
1918,Facebook,Other,2024-04,0,0,0,0,0
1919,Facebook,US,2024-04,0,0,0,0,0
1920,Facebook,UA,2024-02,1,0,0,0,0
1921,TikTok,UA,2024-01,0,0,0,0,0
1922,Google,US,2024-04,0,0,0,0,0
1923,Facebook,US,2024-02,0,0,0,0,0
1924,Facebook,Other,2024-01,1,1,1,1,1
1925,TikTok,US,2024-03,0,0,0,0,0
1926,Google,Other,2024-02,0,0,0,0,0
1927,Facebook,US,2024-01,1,0,0,0,0
1928,Facebook,US,2024-04,1,0,0,0,0
1929,Facebook,UK,2024-02,1,0,0,0,0
1930,Google,US,2024-02,0,0,0,0,0
1931,Facebook,DE,2024-03,0,0,0,0,0
1932,Facebook,UK,2024-04,1,0,0,0,0
1933,Facebook,US,2024-01,0,0,0,0,0
1934,Facebook,US,2024-03,0,0,0,0,0
1935,TikTok,US,2024-04,1,0,0,0,0
1936,TikTok,US,2024-01,1,1,0,0,0
1937,Google,UA,2024-02,1,1,0,0,0
1938,TikTok,UK,2024-01,1,0,0,0,0
1939,Facebook,US,2024-03,1,0,0,0,0
1940,Google,UK,2024-04,1,0,0,0,0
1941,Google,US,2024-01,0,0,0,0,0
1942,Google,US,2024-04,1,0,0,0,0
1943,TikTok,US,2024-04,0,0,0,0,0
1944,TikTok,Other,2024-02,1,1,1,1,0
1945,TikTok,Other,2024-03,0,0,0,0,0
1946,Facebook,UA,2024-01,0,0,0,0,0
1947,Facebook,US,2024-04,1,0,0,0,0
1948,Google,US,2024-03,0,0,0,0,0
1949,Google,UK,2024-03,1,0,0,0,0
1950,Facebook,DE,2024-03,1,0,0,0,0
1951,Google,Other,2024-03,0,0,0,0,0
1952,Google,US,2024-04,0,0,0,0,0
1953,Facebook,US,2024-03,0,0,0,0,0
1954,TikTok,DE,2024-04,1,0,0,0,0
1955,Organic,UA,2024-03,0,0,0,0,0
1956,Organic,UA,2024-01,0,0,0,0,0
1957,Facebook,DE,2024-04,0,0,0,0,0
1958,Facebook,Other,2024-03,1,0,0,0,0
1959,Facebook,UK,2024-03,1,0,0,0,0
1960,TikTok,Other,2024-04,0,0,0,0,0
1961,Google,Other,2024-01,1,0,0,0,0
1962,Facebook,UA,2024-02,1,1,1,0,0
1963,TikTok,US,2024-01,1,0,0,0,0
1964,Facebook,US,2024-03,0,0,0,0,0
1965,Facebook,UK,2024-04,1,1,1,1,0
1966,Facebook,UK,2024-04,0,0,0,0,0
1967,Google,Other,2024-02,1,1,1,0,0
1968,Facebook,US,2024-04,1,0,0,0,0
1969,Google,US,2024-04,1,0,0,0,0
1970,Google,UA,2024-03,0,0,0,0,0
1971,Google,US,2024-01,1,0,0,0,0
1972,TikTok,US,2024-03,0,0,0,0,0
1973,Google,US,2024-04,0,0,0,0,0
1974,Facebook,DE,2024-04,0,0,0,0,0
1975,Google,US,2024-03,1,0,0,0,0
1976,Organic,Other,2024-04,0,0,0,0,0
1977,Google,UK,2024-01,0,0,0,0,0
1978,Facebook,Other,2024-01,0,0,0,0,0
1979,Organic,UK,2024-04,1,0,0,0,0
1980,TikTok,US,2024-01,1,0,0,0,0
1981,Google,US,2024-01,1,0,0,0,0
1982,TikTok,US,2024-02,0,0,0,0,0
1983,Facebook,UK,2024-03,1,0,0,0,0
1984,Facebook,US,2024-03,1,1,1,0,0
1985,Google,US,2024-02,1,0,0,0,0
1986,Google,UK,2024-04,1,0,0,0,0
1987,TikTok,US,2024-04,1,0,0,0,0
1988,Facebook,US,2024-02,1,1,1,1,0
1989,Facebook,UA,2024-02,0,0,0,0,0
1990,TikTok,Other,2024-03,0,0,0,0,0
1991,TikTok,US,2024-03,1,0,0,0,0
1992,Google,US,2024-02,1,0,0,0,0
1993,Facebook,Other,2024-02,1,0,0,0,0
1994,Google,US,2024-02,0,0,0,0,0
1995,TikTok,Other,2024-01,0,0,0,0,0
1996,TikTok,US,2024-02,1,1,0,0,0
1997,Organic,Other,2024-03,1,1,1,1,0
1998,Google,US,2024-03,1,0,0,0,0
1999,Google,Other,2024-04,0,0,0,0,0
2000,Google,US,2024-02,0,0,0,0,0
2001,Google,DE,2024-04,0,0,0,0,0
2002,Google,US,2024-01,0,0,0,0,0
2003,Organic,US,2024-02,0,0,0,0,0
2004,Google,UA,2024-04,1,0,0,0,0
2005,Google,UK,2024-03,1,1,1,0,0
2006,TikTok,Other,2024-02,0,0,0,0,0
2007,Facebook,UK,2024-03,1,1,1,0,0
2008,TikTok,Other,2024-04,1,0,0,0,0
2009,Google,UK,2024-03,1,0,0,0,0
2010,Facebook,Other,2024-04,1,0,0,0,0
2011,Google,Other,2024-04,0,0,0,0,0
2012,Google,US,2024-03,0,0,0,0,0
2013,Organic,Other,2024-03,0,0,0,0,0
2014,Google,UA,2024-01,1,0,0,0,0
2015,Facebook,US,2024-02,1,1,0,0,0
2016,Facebook,DE,2024-03,0,0,0,0,0
2017,Google,US,2024-04,1,0,0,0,0
2018,Organic,UA,2024-02,0,0,0,0,0
2019,Google,US,2024-04,1,0,0,0,0
2020,TikTok,US,2024-02,0,0,0,0,0
2021,Organic,UK,2024-03,0,0,0,0,0
2022,Facebook,UK,2024-02,0,0,0,0,0
2023,Organic,Other,2024-02,0,0,0,0,0
2024,Google,Other,2024-04,1,0,0,0,0
2025,Facebook,UK,2024-02,0,0,0,0,0
2026,Google,US,2024-01,1,0,0,0,0
2027,TikTok,DE,2024-03,0,0,0,0,0
2028,Organic,UK,2024-03,0,0,0,0,0
2029,Google,UK,2024-04,1,0,0,0,0
2030,TikTok,US,2024-04,1,0,0,0,0
2031,Google,UK,2024-01,0,0,0,0,0
2032,Facebook,US,2024-03,1,0,0,0,0
2033,Facebook,UA,2024-03,1,0,0,0,0
2034,Organic,UK,2024-04,0,0,0,0,0
2035,Facebook,Other,2024-04,1,1,1,0,0
2036,Google,UK,2024-03,0,0,0,0,0
2037,Google,US,2024-03,0,0,0,0,0
2038,Google,Other,2024-01,1,0,0,0,0
2039,Google,UK,2024-02,0,0,0,0,0
2040,Google,US,2024-03,0,0,0,0,0
2041,Organic,DE,2024-03,0,0,0,0,0
2042,Facebook,US,2024-03,1,1,0,0,0
2043,Facebook,UA,2024-03,1,0,0,0,0
2044,Google,UK,2024-02,0,0,0,0,0
2045,Organic,DE,2024-03,1,0,0,0,0
2046,TikTok,US,2024-01,0,0,0,0,0
2047,Google,US,2024-01,1,0,0,0,0
2048,TikTok,Other,2024-01,1,1,1,0,0
2049,Facebook,UA,2024-04,1,1,1,1,0
2050,Google,US,2024-01,0,0,0,0,0
2051,Facebook,US,2024-04,1,1,1,0,0
2052,Facebook,US,2024-01,0,0,0,0,0
2053,Google,DE,2024-02,1,1,1,0,0
2054,Organic,UA,2024-04,0,0,0,0,0
2055,TikTok,DE,2024-03,0,0,0,0,0
2056,TikTok,UK,2024-01,0,0,0,0,0
2057,Facebook,UA,2024-02,0,0,0,0,0
2058,Facebook,UK,2024-04,1,0,0,0,0
2059,TikTok,US,2024-02,1,0,0,0,0
2060,Facebook,UK,2024-03,0,0,0,0,0
2061,Google,Other,2024-02,0,0,0,0,0
2062,Facebook,UA,2024-02,0,0,0,0,0
2063,TikTok,UK,2024-01,1,0,0,0,0
2064,Facebook,DE,2024-03,0,0,0,0,0
2065,Google,Other,2024-03,0,0,0,0,0
2066,TikTok,UK,2024-02,0,0,0,0,0
2067,Google,US,2024-04,1,1,1,1,0
2068,Google,Other,2024-04,0,0,0,0,0
2069,Google,Other,2024-04,0,0,0,0,0
2070,Google,US,2024-01,1,1,0,0,0
2071,TikTok,UK,2024-02,0,0,0,0,0
2072,Facebook,UK,2024-04,0,0,0,0,0
2073,Google,US,2024-01,0,0,0,0,0
2074,Organic,Other,2024-01,1,0,0,0,0
2075,Organic,UK,2024-04,0,0,0,0,0
2076,Organic,Other,2024-02,0,0,0,0,0
2077,Google,US,2024-02,0,0,0,0,0
2078,Facebook,UK,2024-02,1,0,0,0,0
2079,Organic,US,2024-04,0,0,0,0,0
2080,TikTok,UA,2024-02,1,0,0,0,0
2081,Google,UK,2024-04,1,0,0,0,0
2082,Google,DE,2024-03,1,0,0,0,0
2083,Facebook,US,2024-03,1,1,1,0,0
2084,Organic,US,2024-02,0,0,0,0,0
2085,Facebook,US,2024-01,0,0,0,0,0
2086,Facebook,US,2024-03,0,0,0,0,0
2087,Google,DE,2024-02,1,1,0,0,0
2088,TikTok,UK,2024-04,1,1,0,0,0
2089,TikTok,DE,2024-02,1,0,0,0,0
2090,Facebook,UK,2024-03,0,0,0,0,0
2091,TikTok,US,2024-02,1,1,0,0,0
2092,Organic,US,2024-04,1,1,1,0,0
2093,Google,US,2024-02,1,1,1,1,0
2094,Facebook,UA,2024-02,1,1,1,0,0
2095,Google,DE,2024-04,1,1,0,0,0
2096,TikTok,US,2024-03,0,0,0,0,0
2097,Facebook,US,2024-03,0,0,0,0,0
2098,Facebook,Other,2024-03,0,0,0,0,0
2099,TikTok,DE,2024-03,0,0,0,0,0
2100,Facebook,DE,2024-02,0,0,0,0,0
2101,Organic,UK,2024-01,1,1,1,1,0
2102,Facebook,US,2024-04,1,1,0,0,0
2103,Google,Other,2024-01,0,0,0,0,0
2104,TikTok,UA,2024-03,0,0,0,0,0
2105,TikTok,US,2024-01,0,0,0,0,0
2106,Google,UA,2024-02,0,0,0,0,0
2107,Organic,UA,2024-01,0,0,0,0,0
2108,Organic,US,2024-03,1,0,0,0,0
2109,Google,UK,2024-03,0,0,0,0,0
2110,Organic,US,2024-01,0,0,0,0,0
2111,Google,US,2024-02,0,0,0,0,0
2112,Google,DE,2024-04,1,1,1,0,0
2113,Google,US,2024-02,1,0,0,0,0
2114,Organic,UA,2024-04,0,0,0,0,0
2115,TikTok,Other,2024-04,1,1,0,0,0
2116,Google,US,2024-04,1,0,0,0,0
2117,Facebook,UK,2024-04,0,0,0,0,0
2118,Facebook,UA,2024-02,0,0,0,0,0
2119,Google,UA,2024-04,0,0,0,0,0
2120,Organic,UA,2024-04,0,0,0,0,0
2121,TikTok,US,2024-04,1,1,0,0,0
2122,Facebook,UK,2024-01,0,0,0,0,0
2123,Organic,UK,2024-04,0,0,0,0,0
2124,Facebook,Other,2024-04,0,0,0,0,0
2125,Organic,US,2024-04,0,0,0,0,0
2126,TikTok,Other,2024-01,1,1,1,1,0
2127,Facebook,US,2024-01,0,0,0,0,0
2128,Google,Other,2024-04,0,0,0,0,0
2129,Organic,DE,2024-03,1,0,0,0,0
2130,Facebook,UK,2024-02,0,0,0,0,0
2131,Google,DE,2024-04,0,0,0,0,0
2132,Google,US,2024-01,0,0,0,0,0
2133,Facebook,US,2024-02,0,0,0,0,0
2134,Facebook,US,2024-02,0,0,0,0,0
2135,TikTok,US,2024-02,0,0,0,0,0
2136,Organic,US,2024-02,0,0,0,0,0
2137,Google,UA,2024-01,1,0,0,0,0
2138,TikTok,DE,2024-01,0,0,0,0,0
2139,Google,US,2024-03,1,1,1,0,0
2140,Organic,Other,2024-04,0,0,0,0,0
2141,TikTok,DE,2024-03,1,1,1,0,0
2142,Facebook,Other,2024-02,1,0,0,0,0
2143,TikTok,DE,2024-01,0,0,0,0,0
2144,Google,US,2024-04,1,1,1,0,0
2145,Facebook,UK,2024-04,1,0,0,0,0
2146,TikTok,DE,2024-02,0,0,0,0,0
2147,Facebook,US,2024-02,1,0,0,0,0
2148,Facebook,US,2024-03,0,0,0,0,0
2149,Facebook,US,2024-04,0,0,0,0,0
2150,TikTok,US,2024-02,1,1,1,1,0
2151,Google,UK,2024-03,0,0,0,0,0
2152,Google,UK,2024-03,1,0,0,0,0
2153,TikTok,US,2024-04,1,0,0,0,0
2154,TikTok,DE,2024-01,1,1,1,1,0
2155,Google,UK,2024-04,0,0,0,0,0
2156,Google,US,2024-02,1,0,0,0,0
2157,Google,US,2024-03,0,0,0,0,0
2158,Google,US,2024-03,0,0,0,0,0
2159,Facebook,US,2024-02,0,0,0,0,0
2160,TikTok,US,2024-03,1,0,0,0,0
2161,TikTok,US,2024-02,0,0,0,0,0
2162,Facebook,DE,2024-01,1,0,0,0,0
2163,Facebook,UK,2024-02,0,0,0,0,0
2164,TikTok,US,2024-03,0,0,0,0,0
2165,Facebook,US,2024-01,1,0,0,0,0
2166,Organic,DE,2024-04,0,0,0,0,0
2167,Facebook,Other,2024-01,0,0,0,0,0
2168,Google,UA,2024-02,1,0,0,0,0
2169,TikTok,UK,2024-01,0,0,0,0,0
2170,Google,US,2024-03,1,0,0,0,0
2171,TikTok,US,2024-02,0,0,0,0,0
2172,Google,Other,2024-02,0,0,0,0,0
2173,Google,US,2024-01,0,0,0,0,0
2174,Organic,Other,2024-01,0,0,0,0,0
2175,Google,DE,2024-04,1,0,0,0,0
2176,TikTok,DE,2024-03,0,0,0,0,0
2177,Google,US,2024-02,1,0,0,0,0
2178,Facebook,DE,2024-01,0,0,0,0,0
2179,TikTok,UK,2024-04,0,0,0,0,0
2180,Facebook,US,2024-01,1,0,0,0,0
2181,Google,US,2024-04,1,0,0,0,0
2182,Google,Other,2024-02,1,1,1,1,1
2183,Google,UK,2024-02,1,0,0,0,0
2184,Google,UK,2024-03,0,0,0,0,0
2185,TikTok,US,2024-04,1,0,0,0,0
2186,Organic,DE,2024-02,0,0,0,0,0
2187,Organic,DE,2024-02,0,0,0,0,0
2188,TikTok,DE,2024-02,1,0,0,0,0
2189,TikTok,UK,2024-04,0,0,0,0,0
2190,TikTok,UK,2024-03,1,0,0,0,0
2191,Google,UK,2024-01,0,0,0,0,0
2192,Organic,US,2024-01,0,0,0,0,0
2193,TikTok,Other,2024-01,0,0,0,0,0
2194,Facebook,UK,2024-02,1,1,1,0,0
2195,Google,US,2024-01,0,0,0,0,0
2196,Facebook,UK,2024-03,0,0,0,0,0
2197,Facebook,UA,2024-01,1,0,0,0,0
2198,Organic,US,2024-02,0,0,0,0,0
2199,Facebook,US,2024-03,0,0,0,0,0
2200,Facebook,DE,2024-02,1,1,1,0,0
2201,Organic,US,2024-01,1,1,0,0,0
2202,Google,UA,2024-01,0,0,0,0,0
2203,Facebook,US,2024-01,1,0,0,0,0
2204,Google,UA,2024-04,0,0,0,0,0
2205,TikTok,US,2024-03,0,0,0,0,0
2206,Organic,US,2024-01,1,0,0,0,0
2207,Google,Other,2024-02,1,0,0,0,0
2208,Organic,UK,2024-02,0,0,0,0,0
2209,Google,US,2024-03,0,0,0,0,0
2210,Organic,US,2024-03,0,0,0,0,0
2211,TikTok,DE,2024-02,0,0,0,0,0
2212,TikTok,UK,2024-02,1,0,0,0,0
2213,Google,Other,2024-01,0,0,0,0,0
2214,Organic,Other,2024-03,0,0,0,0,0
2215,TikTok,DE,2024-04,1,0,0,0,0
2216,Google,UK,2024-04,1,0,0,0,0
2217,TikTok,UK,2024-01,0,0,0,0,0
2218,Google,DE,2024-03,1,1,0,0,0
2219,Organic,US,2024-03,1,0,0,0,0
2220,Google,US,2024-04,0,0,0,0,0
2221,TikTok,US,2024-02,1,0,0,0,0
2222,Facebook,US,2024-03,1,0,0,0,0
2223,Google,US,2024-01,0,0,0,0,0
2224,Google,UK,2024-03,0,0,0,0,0
2225,Google,UA,2024-02,1,0,0,0,0
2226,Facebook,UK,2024-04,0,0,0,0,0
2227,Google,US,2024-04,0,0,0,0,0
2228,Facebook,US,2024-02,0,0,0,0,0
2229,Google,UK,2024-03,1,1,1,1,0
2230,Google,US,2024-01,0,0,0,0,0
2231,TikTok,DE,2024-02,0,0,0,0,0
2232,Google,Other,2024-02,0,0,0,0,0
2233,Organic,US,2024-01,1,0,0,0,0
2234,Organic,US,2024-04,0,0,0,0,0
2235,TikTok,UK,2024-01,0,0,0,0,0
2236,Facebook,Other,2024-03,0,0,0,0,0
2237,Organic,UA,2024-04,0,0,0,0,0
2238,Google,Other,2024-04,0,0,0,0,0
2239,Google,US,2024-04,1,1,1,1,1
2240,Google,Other,2024-01,1,1,1,1,0
2241,TikTok,US,2024-04,1,0,0,0,0
2242,Google,US,2024-02,0,0,0,0,0
2243,Facebook,Other,2024-04,0,0,0,0,0
2244,Organic,Other,2024-03,1,1,1,1,0
2245,Organic,US,2024-04,0,0,0,0,0
2246,Facebook,US,2024-01,1,0,0,0,0
2247,Google,US,2024-03,1,0,0,0,0
2248,TikTok,US,2024-04,1,0,0,0,0
2249,Facebook,US,2024-04,0,0,0,0,0
2250,Google,Other,2024-01,0,0,0,0,0
2251,Google,DE,2024-04,0,0,0,0,0
2252,Organic,UA,2024-01,1,0,0,0,0
2253,TikTok,UA,2024-03,1,0,0,0,0
2254,TikTok,UK,2024-03,1,0,0,0,0
2255,Organic,UA,2024-01,0,0,0,0,0
2256,Facebook,UK,2024-01,1,1,1,0,0
2257,Facebook,US,2024-04,1,0,0,0,0
2258,Facebook,UK,2024-02,0,0,0,0,0
2259,Google,UK,2024-01,0,0,0,0,0
2260,Facebook,UA,2024-04,1,0,0,0,0
2261,TikTok,Other,2024-04,0,0,0,0,0
2262,Facebook,UK,2024-03,0,0,0,0,0
2263,Organic,UA,2024-01,0,0,0,0,0
2264,Facebook,US,2024-01,1,1,1,1,0
2265,Facebook,UA,2024-03,0,0,0,0,0
2266,Facebook,US,2024-03,0,0,0,0,0
2267,Facebook,US,2024-03,1,1,0,0,0
2268,TikTok,US,2024-04,1,1,1,0,0
2269,Google,DE,2024-02,1,1,0,0,0
2270,Facebook,US,2024-01,0,0,0,0,0
2271,Google,Other,2024-04,1,1,1,0,0
2272,Facebook,US,2024-03,1,0,0,0,0
2273,Facebook,Other,2024-03,1,0,0,0,0
2274,TikTok,DE,2024-04,0,0,0,0,0
2275,Organic,US,2024-04,0,0,0,0,0
2276,Facebook,US,2024-03,0,0,0,0,0
2277,TikTok,DE,2024-02,1,0,0,0,0
2278,Facebook,DE,2024-04,0,0,0,0,0
2279,Facebook,DE,2024-03,0,0,0,0,0
2280,Google,US,2024-02,0,0,0,0,0
2281,Google,UK,2024-03,0,0,0,0,0
2282,Facebook,Other,2024-02,0,0,0,0,0
2283,Facebook,US,2024-04,1,0,0,0,0
2284,Google,UK,2024-02,1,0,0,0,0
2285,Google,US,2024-04,0,0,0,0,0
2286,Google,UA,2024-04,0,0,0,0,0
2287,Organic,UA,2024-04,0,0,0,0,0
2288,Google,US,2024-03,1,1,1,1,0
